     3.830      1.696      0.000      1.000      0.000
     3.840      1.696      0.000      1.000      0.000
     3.850      1.696      0.000      1.000      0.000
     3.860      1.696      0.000      1.000      0.000
     3.870      1.696      0.000      1.000      0.000
     3.880      1.696      0.000      1.000      0.000
     3.890      1.696      0.000      1.000      0.000
     3.900      1.696      0.000      1.000      0.000
     3.910      1.696      0.000      1.000      0.000
     3.920      1.696      0.000      1.000      0.000
     3.930      1.696      0.000      1.000      0.000
     3.940      1.696      0.000      1.000      0.000
     3.950      1.696      0.000      1.000      0.000
     3.960      1.696      0.000      1.000      0.000
     3.970      1.696      0.000      1.000      0.000
     3.980      1.696      0.000      1.000      0.000
     3.990      1.696      0.000      1.000      0.000
     4.000      1.696      0.000      1.000      0.000
     4.010      1.696      0.000      1.000      0.000
     4.020      1.696      0.000      1.000      0.000
     4.030      1.696      0.000      1.000      0.000
     4.040      1.696      0.000      1.000      0.000
     4.050      1.696      0.000      1.000      0.000
     4.060      1.696      0.000      1.000      0.000
     4.070      1.696      0.000      1.000      0.000
     4.080      1.696      0.000      1.000      0.000
     4.090      1.696      0.000      1.000      0.000
     4.100      1.696      0.000      1.000      0.000
     4.110      1.696      0.000      1.000      0.000
     4.120      1.696      0.000      1.000      0.000
     4.130      1.696      0.000      1.000      0.000
     4.140      1.696      0.000      1.000      0.000
     4.150      1.696      0.000      1.000      0.000
     4.160      1.696      0.000      1.000      0.000
     4.170      1.696      0.000      1.000      0.000
     4.180      1.696      0.000      1.000      0.000
     4.190      1.696      0.000      1.000      0.000
     4.200      1.696      0.000      1.000      0.000
     4.210      1.696      0.000      1.000      0.000
     4.220      1.696      0.000      1.000      0.000
     4.230      1.696      0.000      1.000      0.000
     4.240      1.696      0.000      1.000      0.000
     4.250      1.696      0.000      1.000      0.000
     4.260      1.696      0.000      1.000      0.000
     4.270      1.696      0.000      1.000      0.000
     4.280      1.696      0.000      1.000      0.000
     4.290      1.696      0.000      1.000      0.000
     4.300      1.696      0.000      1.000      0.000
     4.310      1.696      0.000      1.000      0.000
     4.320      1.696      0.000      1.000      0.000
     4.330      1.696      0.000      1.000      0.000
     4.340      1.696      0.000      1.000      0.000
     4.350      1.696      0.000      1.000      0.000
     4.360      1.696      0.000      1.000      0.000
     4.370      1.696      0.000      1.000      0.000
     4.380      1.696      0.000      1.000      0.000
